2016-06-11,0.4076634307050225,4553
2016-06-12,0.341134429028811,4685
2016-06-13,0.3366560148821822,4838
2016-06-14,0.3468956086122337,4691
2016-06-15,0.2871656536312804,4475
2016-06-16,0.3365956876206801,4661
2016-06-17,0.27592476990795867,4998
2016-06-18,0.2947043637767876,5179
2016-06-19,0.3439561633281947,5192
2016-06-20,0.3325847367342702,4881
2016-06-21,0.23146834750911277,4938
2016-06-22,0.2579677067082685,5128
2016-06-23,0.2787046361880205,4659
2016-06-24,0.34679653206650646,4210
2016-06-25,0.37565044539115683,5164
2016-06-26,0.3088728749999964,4800
2016-06-27,0.2967777047913456,5176
2016-06-28,0.28987434554973207,4393
2016-06-29,0.21678311970025452,5071
2016-06-30,0.2174852923202279,4909
2016-07-01,0.18370020475020263,4884
2016-07-02,0.27316696747114266,4765
2016-07-03,0.3130358439024379,5125
2016-07-04,0.34076120481927374,4565
2016-07-05,0.08666129217791463,5216
2016-07-06,0.19613104959171396,5021
2016-07-07,0.33019397209302953,5375
2016-07-08,0.13072807817589727,4605
2016-07-09,0.23938360098242908,5293
2016-07-10,0.1484148699664373,4768
2016-07-11,0.22462149768615772,4754
2016-07-12,0.2040144638949629,4570
2016-07-13,0.2141397016254695,4491
2016-07-14,0.260020643623358,4195
2016-07-15,0.20490995113283028,4502
2016-07-16,0.16607955493741386,4314
2016-07-17,0.15321263460158177,4179
2016-07-18,0.20689755082047337,4083
2016-07-19,0.32649065991988774,4743
2016-07-20,0.18357908833376166,3883
2016-07-21,0.0882329504360773,4701
2016-07-22,0.09082587096774271,4650
2016-07-23,0.18911767171129232,4295
2016-07-24,0.13142914859621033,4381
2016-07-25,0.06063672473867565,4305
2016-07-26,0.12135496540950716,4481
2016-07-27,0.20937607718741608,3783
2016-07-28,0.14419277794426236,3337
2016-07-29,0.17608367202268196,4232
2016-07-30,0.2484057277460941,4033
2016-07-31,0.18399458969712582,3863
2016-08-01,0.2412003145360596,4451
2016-08-02,0.10470374837632286,5389
2016-08-03,0.003304272972412454,4821
2016-08-04,0.13751178188899657,4108
