,time,px,google_trend,twitter_sent
293,2016-10-20,628.6225,25.0,0.32924796783308363
294,2016-10-21,630.1538,27.0,0.2542977372075108
295,2016-10-22,652.715,26.0,0.2913816814396996
296,2016-10-23,649.245,28.0,0.3105411566390053
297,2016-10-24,648.3988,29.0,0.2540493759750377
298,2016-10-25,652.895,32.0,0.32970459770114685
299,2016-10-26,674.3575,29.0,0.238406361262756
300,2016-10-27,686.52,33.0,0.23730442002441832
301,2016-10-28,688.0963,36.0,0.27467792047419237
302,2016-10-29,712.87,36.0,0.17121941054570278
303,2016-10-30,696.3538,31.0,0.19865881057268878
304,2016-10-31,697.3688,32.0,0.26360431034483073
305,2016-11-01,729.2713,36.0,0.3423355846542645
306,2016-11-02,742.465,37.0,0.31644575796178437
307,2016-11-03,687.5075,36.0,0.1553462585034025
308,2016-11-04,702.5375,34.0,0.25457588668302644
309,2016-11-05,704.1638,33.0,0.30265002544529557
310,2016-11-06,712.2363,34.0,0.3621838224228759
311,2016-11-07,704.0188,29.0,0.33661168471417796
312,2016-11-08,709.1525,33.0,0.2689029879060933
313,2016-11-09,721.1913,46.0,0.2025412417763143
314,2016-11-10,713.6675,33.0,0.326100091806289
315,2016-11-11,716.5563,31.0,0.29357862575400046
316,2016-11-12,703.5463,34.0,0.24651069356872757
317,2016-11-13,702.5038,30.0,0.3262045871559641
318,2016-11-14,706.395,29.0,0.28505038343558237
319,2016-11-15,711.9563,34.0,0.2723411734823453
320,2016-11-16,742.07,35.0,0.2807211923726778
321,2016-11-17,735.4063,37.0,0.3094616493802169
322,2016-11-18,749.6775,36.0,0.29643611111110774
323,2016-11-19,750.6325,33.0,0.32588967538322816
324,2016-11-20,728.6075,35.0,0.30766545701973047
325,2016-11-21,736.7163,32.0,0.2670456850316904
326,2016-11-22,748.225,39.0,0.23285568157033765
327,2016-11-23,741.5963,34.0,0.23327342293518255
328,2016-11-24,736.3988,36.0,0.2764132759401905
329,2016-11-25,738.2775,35.0,0.2628120852017921
330,2016-11-26,732.8238,34.0,0.27221036925719005
331,2016-11-27,728.425,32.0,0.2886441617446596
332,2016-11-28,731.7463,34.0,0.2770546398891962
333,2016-11-29,731.765,37.0,0.2848935241990453
334,2016-11-30,742.0075,34.0,0.29452092828768595
335,2016-12-01,753.255,35.0,0.2683757799066589
336,2016-12-02,771.4075,39.0,0.2788755910987481
337,2016-12-03,764.9725,32.0,0.2157492900120344
338,2016-12-04,766.4638,35.0,0.26347326757713707
339,2016-12-05,750.7088,36.0,0.24575417439703176
340,2016-12-06,758.81,35.0,0.24575417439703176
341,2016-12-07,763.8975,34.0,0.24136034786437413
342,2016-12-08,766.7513,36.0,0.21247764565992713
343,2016-12-09,770.415,30.0,0.2375560606060597
344,2016-12-10,773.2113,31.0,0.25993367932861994
345,2016-12-11,768.6213,34.0,0.2548740791896834
346,2016-12-12,777.9113,35.0,0.25557789041757023
347,2016-12-13,775.25,34.0,0.32379840332458093
348,2016-12-14,776.6363,35.0,0.19567313302852168
349,2016-12-15,775.48,34.0,0.19909723856948633
350,2016-12-16,780.85,36.0,0.19327313835770207
351,2016-12-17,788.5763,30.0,0.2275617837568512
352,2016-12-18,788.5888,33.0,0.19979490812486123
353,2016-12-19,790.1563,38.0,0.201395600251414
354,2016-12-20,798.785,33.0,0.23378224068253248
355,2016-12-21,833.1025,42.0,0.19869815081652073
356,2016-12-22,858.7363,52.0,0.24525213071318144
357,2016-12-23,916.7875,57.0,0.2417966643502441
358,2016-12-24,894.2025,51.0,0.3803939820986488
359,2016-12-25,894.4825,53.0,0.2789772424868068
360,2016-12-26,902.5538,46.0,0.28565759520752965
361,2016-12-27,931.1138,52.0,0.28774697593756476
362,2016-12-28,978.0088,61.0,0.2748666428911065
363,2016-12-29,969.625,53.0,0.2645449744841351
364,2016-12-30,960.4713,52.0,0.295246567967694
365,2016-12-31,968.2275,40.0,0.33399617573412416
366,2017-01-01,997.6888,43.0,0.3135634356370039
367,2017-01-02,1018.05,76.0,0.2987537886100358
368,2017-01-03,1030.8175,68.0,0.32591950648798657
369,2017-01-04,1129.87,87.0,0.20960716715808542
370,2017-01-05,1005.815,100.0,0.21203010118043678
371,2017-01-06,895.67,80.0,0.17373020337515918
372,2017-01-07,905.17,70.0,0.22779589779652834
373,2017-01-08,913.5238,64.0,0.2383007834757835
374,2017-01-09,899.35,62.0,0.09011858590035095
375,2017-01-10,904.7925,56.0,0.2235330971883992
376,2017-01-11,775.9813,63.0,0.16593483258370817
377,2017-01-12,802.8288,64.0,0.16148283294842108
378,2017-01-13,826.1213,55.0,0.16482245206861554
379,2017-01-14,818.6388,52.0,0.2451859378443901
380,2017-01-15,822.4225,46.0,0.23351012026321846
381,2017-01-16,830.2638,43.0,0.24608905295315753
382,2017-01-17,904.4538,50.0,0.22427448979591652
383,2017-01-18,884.2513,48.0,0.15860670430487078
384,2017-01-19,898.0213,45.0,0.22284524466750288
385,2017-01-20,891.6238,44.0,0.28348057024603185
386,2017-01-21,920.0113,40.0,0.33928766271614225
387,2017-01-22,925.3313,41.0,0.303825808080806
388,2017-01-23,912.6875,47.0,0.23127897016361604
389,2017-01-24,885.6475,47.0,0.2543474061264815
390,2017-01-25,894.11,43.0,0.20394077134986183
391,2017-01-26,915.1,40.0,0.14928095544130304
392,2017-01-27,918.5625,39.0,0.17588908722109484
393,2017-01-28,920.28,44.0,0.28239457845712784
394,2017-01-29,914.0438,43.0,0.2898718477762481
395,2017-01-30,920.2413,39.0,0.24261643167028363
396,2017-01-31,967.6675,46.0,0.20980101377697005
397,2017-02-01,987.3463,45.0,0.2052760724753544
398,2017-02-02,1007.795,46.0,0.20125292797846123
399,2017-02-03,1018.1113,49.0,0.1818778508771928
400,2017-02-04,1033.6525,42.0,0.21303184961106236
401,2017-02-05,1013.9938,46.0,0.26559748993606336
402,2017-02-06,1024.6125,44.0,0.23429630955043565
403,2017-02-07,1052.5388,45.0,0.28980180894309004
404,2017-02-08,1054.3438,50.0,0.23965926024481213
405,2017-02-09,988.9475,56.0,0.0693250443000599
406,2017-02-10,993.0788,48.0,0.20004860108303374
407,2017-02-11,1010.0025,48.0,0.2745287361732178
408,2017-02-12,999.5125,45.0,0.28250824842309796
409,2017-02-13,996.8575,37.0,0.22898124536694017
410,2017-02-14,1009.2513,41.0,0.20266932673693192
411,2017-02-15,1009.1163,45.0,0.22788961820083667
412,2017-02-16,1034.0825,43.0,0.2691249710982647
413,2017-02-17,1053.1225,45.0,0.2805265786749463
414,2017-02-18,1058.4063,42.0,0.26824463487332345
415,2017-02-19,1052.8175,43.0,0.2823599307444961
416,2017-02-20,1083.2413,43.0,0.3014773823415061
417,2017-02-21,1123.6563,55.0,0.216464418552543
418,2017-02-22,1122.195,51.0,0.16255256257449163
419,2017-02-23,1178.384,55.0,0.254150936227955
420,2017-02-24,1180.918,67.0,0.15838904633378253
421,2017-02-25,1151.581,60.0,0.18582940087902028
422,2017-02-26,1179.968,49.0,0.20513927954601716
423,2017-02-27,1194.278,56.0,0.17152252293577877
424,2017-02-28,1190.888,53.0,0.24777126463162777
425,2017-03-01,1230.016,59.0,0.25057356076759085
426,2017-03-02,1260.924,63.0,0.2083711832460747
427,2017-03-03,1290.786,87.0,0.2594835099032706
428,2017-03-04,1267.68,68.0,0.22206156987296022
429,2017-03-05,1277.685,56.0,0.24973348027842238
430,2017-03-06,1280.868,62.0,0.22976379516630682
431,2017-03-07,1232.431,66.0,0.24673750000000233
432,2017-03-08,1150.481,67.0,0.19717652432547425
433,2017-03-09,1191.815,67.0,0.2299515254237281
434,2017-03-10,1117.025,94.0,-0.017034183944710228
435,2017-03-11,1181.645,73.0,0.12655833170158642
436,2017-03-12,1229.505,59.0,0.19310182838146517
437,2017-03-13,1243.242,60.0,0.11487312312312283
438,2017-03-14,1246.309,60.0,0.14653287822065683
439,2017-03-15,1259.601,54.0,0.09542410582010528
440,2017-03-16,1172.909,53.0,0.1891708368734066
441,2017-03-17,1070.128,57.0,0.1309175899359957
442,2017-03-18,970.598,73.0,0.11215636787454947
443,2017-03-19,1017.8,64.0,0.1461997952497951
444,2017-03-20,1041.343,58.0,0.15051850683490942
445,2017-03-21,1115.039,60.0,0.14428088268407954
446,2017-03-22,1037.44,58.0,0.14963984264676028
447,2017-03-23,1029.95,52.0,0.1611891596118128
448,2017-03-24,935.946,56.0,0.10773247763516229
449,2017-03-25,964.692,59.0,0.200398938287988
450,2017-03-26,965.229,50.0,0.18206866330390906
451,2017-03-27,1040.491,52.0,0.1796816972767572
452,2017-03-28,1044.251,54.0,0.07164977899389517
453,2017-03-29,1040.392,53.0,0.07712782839787442
454,2017-03-30,1037.527,52.0,0.19803361992945182
455,2017-03-31,1079.748,52.0,0.18936435643564484
456,2017-04-01,1089.511,43.0,0.2693691243243241
457,2017-04-02,1098.776,15.0,0.22463498064222479
458,2017-04-03,1147.631,15.0,0.2146683730569963
459,2017-04-04,1143.746,15.0,0.2167008464613226
460,2017-04-05,1134.998,16.0,0.20213483586477127
461,2017-04-06,1190.597,15.0,0.1860839096045204
462,2017-04-07,1193.019,15.0,0.20464293844856887
463,2017-04-08,1184.824,15.0,0.20641858678955585
464,2017-04-09,1210.055,14.0,0.22507920227920053
465,2017-04-10,1213.339,15.0,0.22442172387872703
466,2017-04-11,1224.767,17.0,0.23933537536199434
467,2017-04-12,1216.505,16.0,0.24735092504743947
468,2017-04-13,1178.533,17.0,0.20383444314185442
469,2017-04-14,1183.44,14.0,0.18792272213429928
470,2017-04-15,1180.699,13.0,0.26086225118483425
471,2017-04-16,1184.787,14.0,0.2685128722867237
472,2017-04-17,1203.731,16.0,0.25153170198820607
473,2017-04-18,1217.596,16.0,0.20897617788461448
474,2017-04-19,1226.939,16.0,0.22629861740707022
475,2017-04-20,1255.403,15.0,0.23124288135593185
476,2017-04-21,1257.135,15.0,0.25479376280446436
477,2017-04-22,1244.375,15.0,0.21812352168199653
478,2017-04-23,1248.2175,13.0,0.266481449080302
479,2017-04-24,1248.325,16.0,0.1984919091847267
480,2017-04-25,1263.545,15.0,0.10795916356470354
481,2017-04-26,1284.845,18.0,0.21196445977011608
482,2017-04-27,1329.19,18.0,0.2232542563143102
483,2017-04-28,1320.0513,16.0,0.17616602104256388
484,2017-04-29,1327.0388,15.0,0.2693604423221924
485,2017-04-30,1347.9588,16.0,0.2097413245306405
486,2017-05-01,1402.0838,21.0,0.22698761229314648
487,2017-05-02,1443.6825,20.0,0.19264446261682158
488,2017-05-03,1491.9988,23.0,0.21988259286234443
489,2017-05-04,1515.6288,29.0,0.22530114219114147
490,2017-05-05,1512.2088,27.0,0.25290283444277595
491,2017-05-06,1548.2863,23.0,0.16577920296167079
492,2017-05-07,1555.4713,23.0,0.21065795136646964
493,2017-05-08,1639.3225,25.0,0.208643280815569
494,2017-05-09,1706.9313,33.0,0.251763902694218
495,2017-05-10,1756.8025,31.0,0.20681695073546638
496,2017-05-11,1807.3725,32.0,0.23585690607735074
497,2017-05-12,1676.9938,38.0,0.10790678004535192
498,2017-05-13,1759.9613,41.0,0.13668766190998963
499,2017-05-14,1772.4163,33.0,0.1780203412662777
500,2017-05-15,1697.3788,47.0,0.12775382052421178
501,2017-05-16,1718.2013,41.0,0.12999644097222338
502,2017-05-17,1802.1638,35.0,0.18469436561793118
503,2017-05-18,1887.3263,31.0,0.2363510173484683
504,2017-05-19,1968.1025,35.0,0.1835922067097307
505,2017-05-20,2051.735,36.0,0.2514820689655182
506,2017-05-21,2055.6175,37.0,0.222657086522849
507,2017-05-22,2139.0275,59.0,0.25432795773030403
508,2017-05-23,2291.4775,61.0,0.2485694234506602
509,2017-05-24,2476.2963,66.0,0.25324380828453763
510,2017-05-25,2357.5038,88.0,0.1745254422362959
511,2017-05-26,2247.4825,71.0,0.20837937999060768
512,2017-05-27,2106.3075,57.0,0.20089223602484663
513,2017-05-28,2207.5775,46.0,0.2196953819700323
514,2017-05-29,2289.87,44.0,0.19421042633090668
515,2017-05-30,2197.2338,44.0,0.19699344997756846
516,2017-05-31,2330.2338,41.0,0.1965006953790924
517,2017-06-01,2452.1813,42.0,0.24816174999999957
518,2017-06-02,2517.4088,35.0,0.28296387128229894
519,2017-06-03,2555.6538,33.0,0.26905903103371226
520,2017-06-04,2552.8088,31.0,0.26475825176417095
521,2017-06-05,2736.595,38.0,0.2740933800271128
522,2017-06-06,2914.0825,50.0,0.23222665808113313
523,2017-06-07,2694.2188,47.0,0.23073681318681324
