Time,bit-x,bitbay,bitfinex,bitflyer,bithumb,bitstamp,coinbase,gemini,kraken,others
2019-10-13 00:00:00 UTC,27090.0758,1327.77488073,3996.30113444003,1749.27293978,,5108.88828643,6710.21332736999,635.2783023074,4586.06034684,1302.589332951511
2019-10-14 00:00:00 UTC,27629.212,1958.59507046,2540.53832556999,1982.14047878,,5170.87239269,5275.75826032,591.0128641631,4681.05742575,1710.922434132294
2019-10-15 00:00:00 UTC,26356.096,1086.48329092,3276.54047253999,2753.22142929,,6367.09800348,9681.72526343998,1196.85795935,7157.00640212,2618.178315515177
2019-10-16 00:00:00 UTC,24275.1495,1006.65776423,7077.38095352998,3916.99173486999,,10026.5933926,9814.9354694,1231.8031733013,8270.48175967,2532.3600447057224
2019-10-17 00:00:00 UTC,26306.9004,1015.89416521,2811.80766711999,2779.20228061,,6881.15035022,6157.31246904001,715.697408226001,7343.21666465,1961.6636713898847
2019-10-18 00:00:00 UTC,19818.5547,1553.93129937,5229.33843707999,3280.51978301999,,7055.42560204,8481.39728503,970.487327772399,8993.21348018999,2003.086653179175
2019-10-19 00:00:00 UTC,20585.9154,1350.52702305,3511.19965693999,2553.49692794,,4127.1058722,5736.21881809,487.2150990017,4696.46289579,1358.005135958772
2019-10-20 00:00:00 UTC,14127.7088,1843.25500867,4866.62207127999,3647.18107021,,7143.75946447,7276.86500976999,676.704394847801,6219.07755489,1917.2355138951868
2019-10-21 00:00:00 UTC,15295.6043,945.53387944,3420.45992307999,2994.2769741,,5937.01186064,7208.18024226,796.0991152836,6457.98040288,2042.251194209359
2019-10-22 00:00:00 UTC,8670.1599,1594.65793599,3842.35487081998,2604.28723507,,6682.8017516,7248.36820772,718.035772561801,8167.12078342,1864.4127948715652
2019-10-23 00:00:00 UTC,8157.8364,2011.47604723,12821.6984408704,7909.14474609994,,16403.43944933,22698.86533673,4667.75848007279,18142.04337598,5590.672749658039
2019-10-24 00:00:00 UTC,8467.5006,1716.8623195,5804.04138742999,3797.11675681,,6231.4750292,9378.8667423,745.114889395801,7110.31696986,3193.6191888923113
2019-10-25 00:00:00 UTC,8623.9207,2288.74122496,17096.4788021405,11041.5048801799,,22434.53461826,31864.0091007902,3851.3422504815,20622.3367128799,8209.510007389328
2019-10-26 00:00:00 UTC,8544.5101,4240.55580065,32057.6809229727,23353.5683428999,,29968.57365051,59129.2653299809,5472.86794805859,34033.59408773,10807.332312645973
2019-10-27 00:00:00 UTC,8537.7996,4526.62248878,11105.2973228301,13387.1654052099,,12989.71020174,22647.75980649,1686.985262302,14174.36103236,4237.380656208813
2019-10-28 00:00:00 UTC,8316.9369,2292.41631272,8992.94215642006,11142.9747720299,,17545.3224967,19073.80877733,1584.475690968,13104.16746979,3422.149224546151
2019-10-29 00:00:00 UTC,8089.9606,2496.44875346,6658.03365769999,8107.13507717998,,10751.62219151,14437.25413607,1593.2288878926,11014.89743033,2537.1797446216647
2019-10-30 00:00:00 UTC,7843.4926,2118.63198966,5047.69580548999,7032.01737490998,,10688.897708,11701.02997703,889.901417997201,9716.62210862,3016.929169546355
2019-10-31 00:00:00 UTC,8028.9814,2189.33995396,5668.14046139006,7320.79904522998,,11555.83529089,10029.38621434,1073.83716645,9298.08150283998,2803.03676107684
2019-11-01 00:00:00 UTC,7761.0913,1474.94429464,4090.95705992999,5649.47039521999,,7954.05614254,8951.80644302001,895.769106408401,6344.5069538,1849.9938723548382
2019-11-02 00:00:00 UTC,7350.3125,1296.70426307,3657.38330710999,2799.55290946,,3199.70423506,5297.1334482,445.1106607132,3861.58844856,1188.9287985336973
2019-11-03 00:00:00 UTC,8079.9152,1300.20559617,3616.53932034998,2389.24820835,,3163.72201775,5146.57125679,333.4212368188,3952.45946261,1250.4369373354077
2019-11-04 00:00:00 UTC,7958.7213,1622.17021295,7470.05978280014,4052.63833389999,,6347.37754086,9709.10773779999,1016.0287023119,8015.16457975999,2348.5869923910564
2019-11-05 00:00:00 UTC,8036.9539,1388.39291225,3412.66666289999,5417.47577934,,6251.77284164,8896.90847945,997.591773904701,7584.57979632,2194.836340641654
2019-11-06 00:00:00 UTC,8058.0139,1605.19832924,3469.75747055999,2886.2726735,,5759.84820198,7715.63208113,740.7933092825,5197.9016645,1933.303129564839
2019-11-07 00:00:00 UTC,7342.3677,1573.29994688,3696.53714876999,2982.24561245,,5129.32002073,7088.48554734,795.252328771201,5810.97142738,1802.8571273886232
2019-11-08 00:00:00 UTC,6848.6716,2144.78104796,7804.05661628005,5261.46026490998,,11862.31158405,15248.06396505,1223.4689195651,11865.16075134,3311.7673629996757
2019-11-09 00:00:00 UTC,8213.8086,1626.53333501,1958.39039442999,1959.40703938,,2689.57771888,4769.73560061,306.3435900938,3189.10760701,1314.8639392870884
2019-11-10 00:00:00 UTC,8217.9727,1266.65106841,4635.78686933006,2427.67094341,,3406.0853495,7019.44483259998,540.051808129899,5103.18460642999,1407.252550921984
2019-11-11 00:00:00 UTC,7962.1678,1539.93905726,4243.05003963998,3310.30571852999,,7912.49038607999,8567.64538028999,613.4767514857,8003.52701712,1992.294080414685
2019-11-12 00:00:00 UTC,8025.792,1143.14713862,3504.66300250001,3328.25894233,,5889.47611948,7692.50833475,891.997073236101,7009.09274347,1951.0713823600622
2019-11-13 00:00:00 UTC,8228.1305,1516.38716491,1340.10028214999,2762.47233247,,4011.09092744,5272.15007323,580.9671304491,4424.19272847,1375.1624135316022
2019-11-14 00:00:00 UTC,7959.9998,1299.21961684,3304.67593605999,2761.93579859,,4473.23776074,6773.19360654,822.148636223701,5675.24316138,1516.690544377388
2019-11-15 00:00:00 UTC,8103.4537,1752.93315197,5111.12693035001,4011.92346011999,,6772.42712486,12737.13143932,1409.052145331,9445.83521752,2416.9696718730206
2019-11-16 00:00:00 UTC,8093.8005,1213.76118268,1534.41442968999,1244.20857976,,1542.34344277,3228.25734149,245.2306014548,2562.07826883,1117.5666463639557
2019-11-17 00:00:00 UTC,8070.5111,1622.36208879,2837.15367335003,1958.46292385,,2641.96627141,4499.44512159,355.7919070404,3747.46728977,1340.1860505964473
2019-11-18 00:00:00 UTC,7721.7895,1581.59194562,6362.29300900005,2521.62129837,,6381.41594436999,11781.24743409,1162.0912808135,9756.77703996999,2407.355561260118
2019-11-19 00:00:00 UTC,7939.6514,2317.00279161,3703.8972421,2689.42267045,,5789.69454131,8808.04368605,874.0315941049,7602.41776998,2266.30835051392
2019-11-20 00:00:00 UTC,7823.7011,2208.21917736,2060.14015828,2263.51211967,,4002.64046846,6665.69114148,881.726154362301,6402.20320643,1804.275595752386
2019-11-21 00:00:00 UTC,7463.6124,1833.18550425,9890.61993828016,4572.32557875998,,12082.29122189,20190.4488065702,2283.08227829199,13752.58136678,3779.27508982947
2019-11-22 00:00:00 UTC,7802.8086,2179.93867991,19368.4153012704,12159.2090097099,,25250.3022805,39991.4923579902,3543.07508741919,26119.5514549399,5838.400165511387
2019-11-23 00:00:00 UTC,8223.3382,1625.13834017,4626.89050390998,4760.91609739999,,6552.68510641,9002.98781718,756.675617560101,5777.72379426,1834.0826291860853
2019-11-24 00:00:00 UTC,8005.7803,1550.00344113,8576.35608923002,5699.86763883998,,7199.00230812,12530.68720169,963.482367977701,8594.02684111001,2327.2871034741747
2019-11-25 00:00:00 UTC,7970.4481,3034.88398812,18517.1865320302,12809.5098145399,,22911.94283572,31657.6836365599,2768.350408276,22110.90994839,5706.277098693936
2019-11-26 00:00:00 UTC,8060.4223,2595.7981209,5197.47942671999,7034.08089888998,,9613.59131219,13571.63054664,1149.1073832521,9887.46917773,3055.918125284984
2019-11-27 00:00:00 UTC,8033.5558,2652.61905724,13895.62700653,9093.51423927997,,18076.55184934,23199.2504650999,1919.4844049406,18232.55559201,4837.366941350667
2019-11-28 00:00:00 UTC,8068.7456,3038.61310115,4302.70053089998,6138.82534854999,,8964.96506596,10768.37404603,752.333191370501,9262.82201488,2413.293740171129
2019-11-29 00:00:00 UTC,7919.4064,2179.25643725,7259.04078932998,6681.63019622998,,9498.21162775,12753.06425393,1033.520701239,10766.91534855,2557.739162734844
2019-11-30 00:00:00 UTC,8062.4712,1710.82750389,4974.18851875998,3746.10435458,,6293.42141659,7417.97212006001,753.3977073567,5962.75225796,2069.974553481619
2019-12-01 00:00:00 UTC,7850.8514,1488.85076291,6332.70042486996,5541.45504252999,,6384.92505853,10071.82329838,495.0330702223,9105.58658654,1953.270390081388
2019-12-02 00:00:00 UTC,7818.3322,1632.85629594,4628.57147871999,4482.89723864999,,5930.24078486,8659.12069483001,824.617829736801,8068.58557753,2197.582697260977
2019-12-03 00:00:00 UTC,7949.9727,1711.73759165,2297.90981507,2738.32556383,,3839.61708248,7298.04845602,865.626949581701,6135.86676443,1981.4173381916385
2019-12-04 00:00:00 UTC,8052.054,1939.38717029,11673.3005397602,6254.71337962997,,10216.86486323,19633.5774809199,2190.2316206388,14934.72501582,4055.15236251256
2019-12-05 00:00:00 UTC,7964.4446,2039.96688744,4785.98602867999,6040.81088065999,,5837.84249332,11022.48687217,1172.9098245061,9847.21129677,2395.4876492800877
2019-12-06 00:00:00 UTC,7908.1789,1741.03017541,5714.48897892003,4312.73787972999,,5537.65747746,10842.63903458,930.506422605401,8612.31000153,2130.4048891703774
2019-12-07 00:00:00 UTC,8058.0574,1347.78218478,1724.38837205,2122.67202253,,2463.08095003,5657.1595568,478.5379367859,3546.61243009,1327.5911075320494
2019-12-08 00:00:00 UTC,7870.3443,1323.87403732,4300.36168836999,1772.41933319,,2309.9069473,4884.83295196,315.2436723719,3550.06478736,1047.6708717072315
2019-12-09 00:00:00 UTC,7821.5782,1666.78913599,6471.71284416006,3517.12654223999,,8319.01758805,12021.03127144,991.531375769097,11305.56705337,2168.5393027573896
2019-12-10 00:00:00 UTC,7470.1462,1468.92947204,3640.21357380999,2808.80495008,,5659.33756903,8454.73477171,610.0491248157,8005.27336928,2167.752213080534
2019-12-11 00:00:00 UTC,8014.3561,1771.96009914,3124.70807889999,1896.2052283,,4902.37340601,7118.63735128,729.6104214041,5956.17266989,1886.1844216910154
2019-12-12 00:00:00 UTC,7819.6836,1428.91560741,5640.15053041999,2908.55834238,,5728.6858985,10118.78450873,874.330324566801,8518.77348443,2338.494975733786
2019-12-13 00:00:00 UTC,7852.0414,1652.72875612,2901.56609731,1991.62647085,,4257.01404395,7200.74578923,599.864815432501,6024.38545136,1901.5715188749573
2019-12-14 00:00:00 UTC,7782.5561,2088.4478364,3411.30434482999,1685.61797272,,2651.3846636,5335.06691665,451.9976671329,4489.15999525,1520.572770490145
2019-12-15 00:00:00 UTC,8090.0236,1737.59341198,3562.90214534,2496.52151693,,2342.39004169,5732.97220293001,285.7748437921,4536.26760191,1460.192367546107
2019-12-16 00:00:00 UTC,8114.5046,1775.65963869,13404.0799381802,3060.39347849999,,7485.09065122999,15230.4295635902,1329.753551143,10319.65581997,2860.1433043913894
2019-12-17 00:00:00 UTC,8418.556,1995.19370292,12625.4705697599,3537.25275505,,9342.48759136999,16695.75774899,1636.9071430064,12673.58744935,3825.892354008502
2019-12-18 00:00:00 UTC,8197.0308,2380.65386722,13752.7101678501,8764.94812166998,,16155.05568466,27055.7113456698,1763.1076887655,21142.58662426,6073.366526416127
2019-12-19 00:00:00 UTC,8212.7573,2288.58691999,5430.84308581999,6248.86765075999,,7518.24596296,12367.90699688,933.8429870313,10046.59491449,2723.788429709771
2019-12-20 00:00:00 UTC,8015.9319,1719.70856077,5699.01930523998,2947.91821403,,4291.28734668,7521.34510468001,621.187729037501,7012.28908064,1820.5413258174826
2019-12-21 00:00:00 UTC,8196.2871,1436.380748,2274.24329267,1140.89888648,,1975.27827336,4013.15638686,274.1955028987,2460.99018418,1156.4210088082616
2019-12-22 00:00:00 UTC,8443.5199,1958.73988011,3620.89450407996,3349.42494495,,4693.34317016,11681.05764052,606.504571196,7476.3092587,2204.8257735125508
2019-12-23 00:00:00 UTC,8301.701,2138.27418319,7071.80880794993,6729.35229635999,,8546.83517152,17421.81946033,1247.094214763,14071.58135537,3431.101186523933
2019-12-24 00:00:00 UTC,8233.2288,2011.59302286,4254.62113214999,4651.52619001,,5510.63228399,9062.73931251,567.5664701542,7902.86578264,2553.064601114379
2019-12-25 00:00:00 UTC,8268.4147,1359.22430819,3361.53499169999,3865.05723043,,2285.35569573,4166.05471981,237.437683761,7173.89169363,1190.1801998139188
2019-12-26 00:00:00 UTC,8209.7114,1715.38999032,4714.57813609996,3964.75093101,,4223.08240824,8569.37087824999,728.6570950287,6248.29931335,1925.250642142997
2019-12-27 00:00:00 UTC,8299.3737,1556.94986974,3995.65550915998,3633.64075301,,5253.27494859,9741.72327023,1362.3112316666,7069.9421923,1865.3265909953222
2019-12-28 00:00:00 UTC,8077.0988,1508.67393776,2731.06071133,2191.01178524,,2035.49932216,5370.03086285,436.654984458,4300.27856556,1291.8679832784867
2019-12-29 00:00:00 UTC,8171.3974,1279.68513442,2494.48720594998,2810.9518343,,3118.93207362,7520.79903478,303.7909350478,5423.69991068999,1453.5238528012621
2019-12-30 00:00:00 UTC,8010.0404,1539.052625,4040.71380109003,2626.99536615,,4863.86582754,8685.88258370999,709.3377530814,7354.6560335,2004.67195990371
2019-12-31 00:00:00 UTC,8283.9896,1653.5553634,2992.68613292999,2541.49078679,,3606.49054885,8077.65198282,841.499098999601,5990.62552133,1794.3510582085
2020-01-01 00:00:00 UTC,8310.9416,1278.51838084,2071.05604595,1447.69743983,,1734.4865812,3999.63815515,776.6416145932,3327.13565016,1180.8789919687838
2020-01-02 00:00:00 UTC,8217.2183,1177.11479553,4849.33844669,2500.94198554,,4978.50907712,9128.72087324001,984.141602860101,7708.82598781999,2338.4264818664296
2020-01-03 00:00:00 UTC,8118.1402,2185.21445041,6681.66874052003,5651.36178277999,,9860.32086311999,16114.5933364599,1292.3305944479,13400.93991214,3181.127351863945
2020-01-04 00:00:00 UTC,8274.6911,1083.39718219,4247.42218862994,1892.18791261,,3749.27269845,5596.07308248999,402.6368428951,4631.79094006,1185.9737047131484
2020-01-05 00:00:00 UTC,8250.5267,1200.60993995,4430.86891390998,2539.02464175,,3387.29968608,7163.72213144998,554.7736022244,5129.07495964,1496.05125142369
2020-01-06 00:00:00 UTC,8158.6647,1446.16389836,8504.44415981996,5080.63892124999,,8360.93676204,14013.3053200799,1161.4477040746,10895.26258214,2641.151153309373
2020-01-07 00:00:00 UTC,7836.6459,1938.06433986,12355.9737747201,7982.34192872997,,14629.67780771,23858.82297365,1870.5871789001,18285.97397918,4450.168807695164
2020-01-08 00:00:00 UTC,7333.6635,2338.97001645,11756.80045611,11347.2418738499,,14814.83494672,28148.80051844,1757.7842376243,21798.25490089,4816.900731376712
2020-01-09 00:00:00 UTC,7903.8175,1807.04146475,4671.29012563998,5683.40096136999,,7646.06252281,11533.76797062,951.796017249301,10738.38256479,2615.0452622755315
2020-01-10 00:00:00 UTC,7884.5894,2263.23773789,7857.91800301993,7068.15889579998,,10703.03386146,16095.57790051,1055.6263809822,13767.1304162,2606.233666998579
2020-01-11 00:00:00 UTC,8215.9157,2121.0237994,4254.51762487996,4529.94137113999,,4495.31725921,9098.84035826998,544.0803391806,7780.8662931,1460.074148001358
2020-01-12 00:00:00 UTC,8087.2949,1437.87192722,3207.41767774999,2990.35705844,,2470.0261291,4759.68198502,275.3339863616,4088.25921009,1017.3903494325897
2020-01-13 00:00:00 UTC,7970.5143,1341.2449862,2593.23954615,2790.31134023,,5032.00631338,5864.20837672,1628.3255784034,6270.90854758,1374.0187388231407
2020-01-14 00:00:00 UTC,7544.9297,3498.5862372,16556.67518777,11109.4398316899,,19691.11337028,31898.86428141,2641.58085672701,25255.3844220499,4816.23059722562
2020-01-15 00:00:00 UTC,7879.3846,2361.75546064,8779.11954402995,7741.11342789996,,10721.62675406,17591.77830546,1143.8639900333,15440.536211,2804.548056587346
2020-01-16 00:00:00 UTC,7999.5992,1943.92786138,5311.58250504,5026.86428842999,,8193.99383931,11098.16939554,730.764579336301,9307.50250861,2104.652257610919
2020-01-17 00:00:00 UTC,7920.0362,2009.56036861,9692.87415904998,7936.25823313996,,11153.86583046,17977.83880774,1260.6051498768,14357.69163153,2581.182577445487
2020-01-18 00:00:00 UTC,7925.6202,1686.74387359,3460.77284891999,3446.8506614,,4264.19840871,6498.42428169,338.8005829679,5987.94292,1339.4164737256706
2020-01-19 00:00:00 UTC,7984.925,2231.37349887,12249.9893045802,7359.91524599995,,10518.61678574,18011.77986485,1709.8556627488,15010.33991951,3044.2922535310054
2020-01-20 00:00:00 UTC,7967.9794,1786.57190425,4020.37771987997,4099.10366251,,5715.10349654,7542.24977356999,555.4681955991,8102.89698035,1941.2133126512717
2020-01-21 00:00:00 UTC,7953.5427,1828.16377158,3251.16389953998,3722.0947143,,4684.1352586,9138.79234695,886.9791173882,8662.91274601,1839.3502791136839
2020-01-22 00:00:00 UTC,7376.04,1433.94768029,2354.22930225998,2801.14966707,,4059.53827656,6600.18895945999,515.1035300668,5966.57416183,1687.8249113893874
2020-01-23 00:00:00 UTC,7738.4753,1460.36051767,5686.82374155996,4839.51930681999,,10197.12621056,14115.87247321,1717.9166319444,10577.83511271,2273.9238949328847
2020-01-24 00:00:00 UTC,8053.5152,2713.23828605,3508.74666981997,4130.48472347999,,7696.46939157,10216.65337899,787.258096909701,9108.06544058,1973.398254235784
2020-01-25 00:00:00 UTC,7962.4396,1672.80536317,2101.66598957,2018.64193571,,3295.32965242,4469.70976077,366.9047198608,4269.33572102,978.6584844950145
2020-01-26 00:00:00 UTC,8181.7231,1891.63337219,3511.25259534999,2594.53233074,,6900.19417058999,6590.65240968,464.0892042747,5878.22888477,1255.0037264049056
2020-01-27 00:00:00 UTC,7923.7152,1790.8198303,6276.878829,4754.60061912999,,11474.68415112,12077.41241787,1177.0029270228,11242.40645973,2752.005019695292
2020-01-28 00:00:00 UTC,7927.4191,2639.90684131,9119.89018061998,8408.51680655996,,11702.5863647,21088.42411396,1527.091864432,16169.61813281,3250.498654101784
2020-01-29 00:00:00 UTC,6730.3325,1935.13272779,4603.22515536998,6226.10344307999,,8103.31235938,14765.2518963,961.998870541101,10472.9260482,3285.219553168087
2020-01-30 00:00:00 UTC,7763.0162,2368.07908288,8900.70871351006,5930.09074398998,,9673.54393445,15057.57153389,1451.7570074988,13244.60034831,3085.036176248296
2020-01-31 00:00:00 UTC,7832.7995,1765.17539911,4868.45814452998,4486.13422761999,,6773.67093507,11643.63657367,974.045870792601,9794.41878011999,2307.4958674416052
2020-02-01 00:00:00 UTC,7897.3595,1426.19451908,2534.89130182999,2838.13853265,,2303.69623411,5471.10004954,384.2742299195,3140.22782153,1059.2042367970366
2020-02-02 00:00:00 UTC,7908.8415,1658.19370292,6405.31719251996,4365.32474821999,,3613.53345775,8517.13311376,521.8913820802,5616.47416092999,1444.281391741743
2020-02-03 00:00:00 UTC,7579.0219,1876.55097131,6717.98950381006,4575.10004344998,,5918.43930306,13809.37496578,887.010828992301,8469.88844615,2582.4807069817875
2020-02-04 00:00:00 UTC,7627.7225,1892.61645397,4069.49633761999,3743.29624675999,,5844.1134018,10033.7957325,816.291327400201,7674.42511886999,1919.353500259655
2020-02-05 00:00:00 UTC,7570.5203,1422.23714603,10769.1270124102,6632.84502393998,,10405.45624975,16401.69099467,1350.3327584313,13014.82177729,2912.6712739554046
2020-02-06 00:00:00 UTC,7917.8234,2168.16307476,8583.73880399999,6566.19978494997,,8990.77175928,14937.63437211,1347.4036768604,10914.21461167,2529.455594185454
2020-02-07 00:00:00 UTC,8342.2105,1677.50302174,3703.83271133999,4187.58580894,,5383.85051484,10320.47818111,728.7222793213,7550.66410997,2008.36220609858
2020-02-08 00:00:00 UTC,7405.5015,1666.1201243,5525.97872616997,3440.00464612,,4068.76698427,9307.74167551998,578.6229631649,6132.32261432,1431.5213964858879
2020-02-09 00:00:00 UTC,7637.1218,1961.02649071,9637.91116044996,5018.21510013999,,6114.54922469,11592.77891421,606.4436587068,8469.65567433,1657.4090868673156
2020-02-10 00:00:00 UTC,7922.3485,1927.88642834,8302.83286137,5746.19789228998,,9536.5440883,16024.34705803,1717.8913213356,11090.75279526,3185.3994445736084
2020-02-11 00:00:00 UTC,7941.3997,1864.97269258,8400.44424396004,6256.26813351998,,9965.83701540999,19665.67782291,1988.0187901225,13720.12301647,2863.5221429409653
2020-02-12 00:00:00 UTC,7609.4635,1983.79088053,8707.36085064998,6883.78285641997,,8564.91630345,16177.41583845,1772.7991648471,11999.23697405,2386.938744167453
2020-02-13 00:00:00 UTC,7731.8153,2414.41145562,8956.27397170001,8392.40122119991,,11720.86570962,19922.029918,1832.241958851,14505.27806841,2993.7818529066767
2020-02-14 00:00:00 UTC,8210.1595,1682.66007453,4127.43243171999,4690.36016274,,7736.34933643,9644.58220459998,1653.8189649267,7566.45632343,1757.29333909035
2020-02-15 00:00:00 UTC,7965.6317,1827.73913066,6397.60288513003,4190.10685155999,,7347.69173637999,14284.58657082,1647.6858274035,7836.0371709,2107.4595023087218
2020-02-16 00:00:00 UTC,7841.359,1951.5152208,6889.65720324013,5200.27848860999,,5786.48423032,11246.74120505,869.750277037001,6301.75456897999,1883.886483899934
2020-02-17 00:00:00 UTC,7975.0357,1458.79261098,9300.64272414003,6034.38281604997,,7597.69725001,12920.14343988,1157.8339925944,11224.66787233,2412.019504448153
2020-02-18 00:00:00 UTC,8156.4331,3141.52937013,8248.34330104999,6243.94391799997,,8306.21964026,14826.58872635,1410.3545220211,11449.44003807,2447.549298334446
2020-02-19 00:00:00 UTC,7970.0368,1582.92751666,13936.9672291404,6976.16598801994,,11721.59896545,19558.1686125502,2049.3386385037,12914.08259774,3145.804213096664
2020-02-20 00:00:00 UTC,7750.0498,1599.73138483,6497.36311171997,5334.26728422998,,7946.96943531999,14647.68897619,1309.6268036797,8758.64520934,3114.7298190852366
2020-02-21 00:00:00 UTC,8303.5184,1391.67044884,11101.12445238,3530.82707842,,5259.86985937,8555.73981893999,789.8877998241,5872.1872147,1490.9528493928365
2020-02-22 00:00:00 UTC,8524.382,1383.41270418,1844.44583851,1439.11382601,,2388.78571352,3864.2430331,319.6509017011,2245.24543237,790.5955757267432
2020-02-23 00:00:00 UTC,8662.0803,1629.41804669,7322.16782783999,3796.40253609999,,3911.42806635,6959.14067795998,499.9602938021,4670.89245795,1332.1755079794189
2020-02-24 00:00:00 UTC,8544.7123,1681.7339227,6591.77164856003,5591.41487339999,,7119.36300423,12929.80732872,1345.3673793152,8565.05740755,2133.629424074306
2020-02-25 00:00:00 UTC,8402.5412,1540.4116893,8488.33003873004,5775.04883735998,,7728.98498428,11425.68273571,1075.2638419542,9319.49998673,2427.7561887684446
2020-02-26 00:00:00 UTC,7727.0672,1785.09024855,14585.8037278002,9482.02343165995,,14629.53708325,26131.61164105,2631.4299010077,19545.41205796,3862.3084244206807
2020-02-27 00:00:00 UTC,10199.4956,2610.38889301,8392.70807670005,8659.47730792998,,12275.72881339,18113.23403764,2189.5363373062,11089.48900311,2897.5262867558336
2020-02-28 00:00:00 UTC,8006.2059,1978.82151685,7079.49848294997,8207.14219246999,,8482.21589888,16577.17714679,1631.437773127,12173.88650784,2617.9040917530638
2020-02-29 00:00:00 UTC,7923.15,1919.11028442,2496.91014467999,4215.63001452,,2948.43508879,6407.89531479999,368.9574907371,4012.9102809,962.5251184072139
2020-03-01 00:00:00 UTC,7685.3974,1943.32489829,5391.10657423998,5337.67450915999,,5083.36457091,8964.30460028999,797.902899898602,6567.84896424,1322.4848813452372
2020-03-02 00:00:00 UTC,7961.1002,1150.56622035,5322.09121705998,6621.22395836999,,8606.84388348999,12760.71129307,1244.6939765033,10600.96959774,2211.9250387114334
2020-03-03 00:00:00 UTC,7760.634,1713.90199864,5324.51374097002,5103.13689331999,,6385.61710053,11235.77714933,910.910798198602,8768.43092295,1940.192667676606
2020-03-04 00:00:00 UTC,6473.9671,1420.25987561,4170.44984813999,3873.67022892,,5049.3237834,7070.15441564,1271.6584970479,6721.36116635,1562.5017504943914
2020-03-05 00:00:00 UTC,6137.8893,2295.22517484,5715.98442883,4619.46373308998,,8206.57614076,12773.10558158,1800.5708400258,9499.66156846999,2647.849932837636
2020-03-06 00:00:00 UTC,5213.3363,1427.39114924,3138.04299005,3458.17507284,,5683.8819739,7919.66633129,683.843031210201,6669.06472875,1935.703493378036
2020-03-07 00:00:00 UTC,5018.3657,1478.58114791,4351.35775777004,3743.85353632998,,3548.44410168,7669.88985986,659.615126240502,4942.52559453,1241.6665868288383
2020-03-08 00:00:00 UTC,5547.7998,1843.67786283,25592.0034775011,8250.5676182899,,11377.64530229,20376.98963546,1824.39796670719,14115.89470536,3033.542284945407
2020-03-09 00:00:00 UTC,5934.1952,1913.22647079,22558.4665357803,13047.9440610799,,16455.82719558,31739.7933542599,5133.71619994809,21209.09310111,4564.123580953947
2020-03-10 00:00:00 UTC,6168.5316,1688.09704368,10174.46424416,9534.25539137993,,11323.87620278,21324.8882736,3513.3366301678,15073.23077354,3138.1305706286953
2020-03-11 00:00:00 UTC,6172.0468,1943.25937992,10975.8456232,8220.22862565997,,9404.39341725,16405.89159193,2011.1531312461,13208.88539264,2492.9609782805596
2020-03-12 00:00:00 UTC,6261.2873,3485.7227341,116692.915804561,19742.1481286798,,70866.5036100703,126951.827315614,18359.2335978602,76287.4871327108,12343.156059848747
2020-03-13 00:00:00 UTC,6188.3264,11231.73569128,102821.646053171,23565.8789047797,,67436.1973832501,155113.525294462,18950.629440729,82168.1234762199,13940.649191388993
2020-03-14 00:00:00 UTC,6116.8047,9510.51145457,18639.8439206101,10917.7159641799,,18101.08310183,38625.2100707999,3360.0956608296,19502.11598441,3828.6521635202766
2020-03-15 00:00:00 UTC,5620.5145,6224.94138464,22624.2047484613,10299.3357176599,,19239.18505446,49779.6171764906,5471.53097376719,24670.74143599,3824.571885825144
2020-03-16 00:00:00 UTC,5636.0769,7900.91852483,41779.4094708812,20584.0708613098,,42789.99037535,94781.2850974103,13639.4537341511,48429.5724314699,9079.08856620067
2020-03-17 00:00:00 UTC,6124.8539,8015.11105676,19655.2063096501,19862.3780333098,,22957.23641425,52904.44065676,6430.1234389946,33885.66624566,5201.837872735309
2020-03-18 00:00:00 UTC,8680.4178,7266.66131508,21126.6311147901,13511.8111043899,,26882.83077194,44557.01134473,5301.15252839439,30945.38743091,4618.921148850083
2020-03-19 00:00:00 UTC,9335.3671,8065.91315213,31248.3352863006,17770.4244188098,,33422.24943537,68429.8910401903,8994.38485081176,44316.1597793699,7865.4804345313905
2020-03-20 00:00:00 UTC,8755.2293,8744.86827317,31077.0330462108,18414.1725713298,,38226.0597406201,66787.1080261903,8626.13626930855,48763.3706352499,7647.260799095969
2020-03-21 00:00:00 UTC,8796.0941,4675.77809659,12942.29259347,12396.01302642,,15392.11165069,27835.7258170999,3239.74931134661,17930.92755876,3450.301205485798
2020-03-22 00:00:00 UTC,9394.669,3977.65234574,16275.9174126901,10605.79458737,,13611.66325099,32381.09606466,4005.84983649359,19542.41178303,3135.709489797967
2020-03-23 00:00:00 UTC,9862.9763,5798.76404136,19554.6831608003,15312.5168354398,,23434.57539586,49582.3020066303,8255.19634860547,30318.28859812,5049.926652950066
2020-03-24 00:00:00 UTC,8570.9502,6143.80491197,16617.89644742,14062.6088295399,,23870.04155397,47766.69710229,6957.49257467959,27556.73625633,5394.197096758681
2020-03-25 00:00:00 UTC,9204.0566,5472.60666219,13788.85716863,11401.6999652699,,20383.89588772,35647.0320124899,4931.72461724799,23592.8373084599,4837.884240158296
2020-03-26 00:00:00 UTC,8450.1946,1033.74588358,6728.71826109997,7801.68313035999,,10025.75323273,21021.6419041699,2182.8839560115,16014.3603644,2828.9500951525056
